http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(j),MATH101,April_2012,1 (j),7,31,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_02_(a),MATH101,April_2012,2 (a),8,79,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_02_(b),MATH101,April_2012,2 (b),8,55,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(a),MATH101,April_2012,3 (a),9,77,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(b),MATH101,April_2012,3 (b),14,32,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(c),MATH101,April_2012,3 (c),12,77,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(d),MATH101,April_2012,3 (d),7,83,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_04_(a),MATH101,April_2012,4 (a),9,77,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_04_(b),MATH101,April_2012,4 (b),8,52,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_04_(c),MATH101,April_2012,4 (c),9,56,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_05,MATH101,April_2012,5,6,75,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_06,MATH101,April_2012,6,7,81,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_07_(a),MATH101,April_2012,7 (a),6,86,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_07_(b),MATH101,April_2012,7 (b),6,79,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_07_(c),MATH101,April_2012,7 (c),7,61,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_08_(a),MATH101,April_2012,8 (a),7,45,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_08_(b),MATH101,April_2012,8 (b),7,37,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(a),MATH101,April_2011,1 (a),3,99,3,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(b),MATH101,April_2011,1 (b),8,74,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(c),MATH101,April_2011,1 (c),6,90,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(d),MATH101,April_2011,1 (d),2,16,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(e),MATH101,April_2011,1 (e),7,46,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(f),MATH101,April_2011,1 (f),9,78,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(g),MATH101,April_2011,1 (g),14,21,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(h),MATH101,April_2011,1 (h),4,80,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(i),MATH101,April_2011,1 (i),3,88,2,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_01_(j),MATH101,April_2011,1 (j),5,91,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_02_(a),MATH101,April_2011,2 (a),4,90,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_02_(b),MATH101,April_2011,2 (b),4,36,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_03_(a),MATH101,April_2011,3 (a),4,94,2,1
